Match ID,Match Name,Match Date,Series Name,Team1 Name,Team1 Runs Scored,Team1 Wickets Fell,Team2 Name,Team2 Runs Scored,Team2 Wickets Fell,Match Venue (Stadium),Match Venue (City),Match Venue (Country),Toss Winner,Match Winner,Match Result Text,MOM Player
408623,Ireland Vs Kenya 1St Odi,2009-07-09,Kenya tour of Ireland  - 2009 (2009),Kenya,214.0,9.0,Ireland,215.0,7.0,Clontarf Cricket Club Ground,Dublin,Ireland,Kenya,Ireland,Ireland won by 3 wickets (with 7 balls remaining),0.0
409070,Netherlands Vs Canada 1St Odi,2009-07-11,Canada tour of Netherlands  - 2009 (2009),Netherlands,237.0,7.0,Canada,187.0,10.0,VRA Ground,Amstelveen,Netherlands,Canada,Netherlands,Netherlands won by 50 runs,0.0
408624,Ireland Vs Kenya 2Nd Odi,2009-07-11,Kenya tour of Ireland  - 2009 (2009),Kenya,175.0,10.0,Ireland,104.0,1.0,Clontarf Cricket Club Ground,Dublin,Ireland,Kenya,Ireland,Ireland won by 52 runs (D/L method),0.0
410557,Ireland Vs Kenya 3Rd Odi,2009-07-12,Kenya tour of Ireland  - 2009 (2009),Ireland,256.0,7.0,Kenya,240.0,6.0,Clontarf Cricket Club Ground,Dublin,Ireland,Kenya,Ireland,Ireland won by 4 runs (D/L method),0.0
401073,West Indies Vs Bangladesh 1St Odi,2009-07-26,Bangladesh tour of West Indies  - 2009 (2009),Bangladesh,246.0,9.0,West Indies,194.0,10.0,Windsor Park,Roseau,West Indies,West Indies,Bangladesh,Bangladesh won by 52 runs,45159.0
401074,West Indies Vs Bangladesh 2Nd Odi,2009-07-28,Bangladesh tour of West Indies  - 2009 (2009),West Indies,274.0,6.0,Bangladesh,276.0,7.0,Windsor Park,Roseau,West Indies,West Indies,Bangladesh,Bangladesh won by 3 wickets (with 6 balls remaining),48277.0
403370,Sri Lanka Vs Pakistan 1St Odi,2009-07-30,Pakistan tour of Sri Lanka  - 2009 (2009),Sri Lanka,232.0,9.0,Pakistan,196.0,10.0,Rangiri Dambulla International Stadium,Dambulla,Sri Lanka,Pakistan,Sri Lanka,Sri Lanka won by 36 runs,2041.0
401075,West Indies Vs Bangladesh 3Rd Odi,2009-07-31,Bangladesh tour of West Indies  - 2009 (2009),West Indies,248.0,10.0,Bangladesh,249.0,7.0,Warner Park,Basseterre,West Indies,West Indies,Bangladesh,Bangladesh won by 3 wickets (with 7 balls remaining),47352.0
403371,Sri Lanka Vs Pakistan 2Nd Odi,2009-08-01,Pakistan tour of Sri Lanka  - 2009 (2009),Pakistan,168.0,10.0,Sri Lanka,169.0,4.0,Rangiri Dambulla International Stadium,Dambulla,Sri Lanka,Sri Lanka,Sri Lanka,Sri Lanka won by 6 wickets (with 38 balls remaining),48520.0
403372,Sri Lanka Vs Pakistan 3Rd Odi,2009-08-03,Pakistan tour of Sri Lanka  - 2009 (2009),Pakistan,288.0,8.0,Sri Lanka,289.0,4.0,Rangiri Dambulla International Stadium,Dambulla,Sri Lanka,Sri Lanka,Sri Lanka,Sri Lanka won by 6 wickets (with 21 balls remaining),6315.0
403373,Sri Lanka Vs Pakistan 4Th Odi,2009-08-07,Pakistan tour of Sri Lanka  - 2009 (2009),Pakistan,321.0,5.0,Sri Lanka,175.0,10.0,R Premadasa Stadium,Colombo,Sri Lanka,Pakistan,Pakistan,Pakistan won by 146 runs,53546.0
410337,Zimbabwe Vs Bangladesh 1St Odi,2009-08-09,Bangladesh tour of Zimbabwe  - 2009 (2009),Zimbabwe,207.0,10.0,Bangladesh,211.0,2.0,Queens Sports Club,Bulawayo,Zimbabwe,Bangladesh,Bangladesh,Bangladesh won by 8 wickets (with 93 balls remaining),24667.0
403374,Sri Lanka Vs Pakistan 5Th Odi,2009-08-09,Pakistan tour of Sri Lanka  - 2009 (2009),Pakistan,279.0,8.0,Sri Lanka,147.0,10.0,R Premadasa Stadium,Colombo,Sri Lanka,Pakistan,Pakistan,Pakistan won by 132 runs,19820.0
410338,Zimbabwe Vs Bangladesh 2Nd Odi,2009-08-11,Bangladesh tour of Zimbabwe  - 2009 (2009),Bangladesh,320.0,8.0,Zimbabwe,271.0,10.0,Queens Sports Club,Bulawayo,Zimbabwe,Zimbabwe,Bangladesh,Bangladesh won by 49 runs,48277.0
410339,Zimbabwe Vs Bangladesh 3Rd Odi,2009-08-14,Bangladesh tour of Zimbabwe  - 2009 (2009),Zimbabwe,323.0,7.0,Bangladesh,254.0,10.0,Queens Sports Club,Bulawayo,Zimbabwe,Bangladesh,Zimbabwe,Zimbabwe won by 69 runs,45252.0
410340,Zimbabwe Vs Bangladesh 4Th Odi,2009-08-16,Bangladesh tour of Zimbabwe  - 2009 (2009),Zimbabwe,312.0,8.0,Bangladesh,313.0,6.0,Queens Sports Club,Bulawayo,Zimbabwe,Zimbabwe,Bangladesh,Bangladesh won by 4 wickets (with 13 balls remaining),10630.0
410341,Zimbabwe Vs Bangladesh 5Th Odi,2009-08-18,Bangladesh tour of Zimbabwe  - 2009 (2009),Zimbabwe,209.0,10.0,Bangladesh,212.0,5.0,Queens Sports Club,Bulawayo,Zimbabwe,Zimbabwe,Bangladesh,Bangladesh won by 5 wickets (with 13 balls remaining),48386.0
415162,Canada Vs Kenya 1St Odi,2009-08-19,Kenya tour of Canada  - 2009 (2009),Kenya,113.0,10.0,Canada,117.0,1.0,Maple Leaf North-West Ground,King City,Canada,Canada,Canada,Canada won by 9 wickets (with 202 balls remaining),45306.0
408627,Scotland Vs Ireland 1St Odi,2009-08-22,Ireland tour of Scotland  - 2009 (2009),Ireland,205.0,9.0,Scotland,109.0,10.0,Mannofield Park,Aberdeen,Scotland,Scotland,Ireland,Ireland won by 96 runs,0.0
420994,Canada Vs Kenya 2Nd Odi,2009-08-22,Kenya tour of Canada  - 2009 (2009),Canada,63.0,3.0,Kenya,0.0,0.0,Maple Leaf North-West Ground,King City,Canada,Kenya,,No result,0.0
383275,Ireland Vs England Only Odi,2009-08-27,England tour of Ireland  - 2009 (2009),England,203.0,9.0,Ireland,112.0,9.0,Civil Service Cricket Club,Belfast,Ireland,England,England,England won by 3 runs (D/L method),8228.0
350042,Scotland Vs Australia Only Odi,2009-08-28,Australia tour of England and Scotland  - 2009 (2009),Australia,345.0,10.0,Scotland,156.0,10.0,Grange Cricket Club Ground,Edinburgh,Scotland,Scotland,Australia,Australia won by 189 runs,11984.0
415172,Netherlands Vs Afghanistan 1St Odi,2009-08-30,Afghanistan tour of Netherlands  - 2009 (2009),Netherlands,188.0,10.0,Afghanistan,180.0,10.0,VRA Ground,Amstelveen,Netherlands,Afghanistan,Netherlands,Netherlands won by 8 runs,45358.0
415173,Netherlands Vs Afghanistan 2Nd Odi,2009-09-01,Afghanistan tour of Netherlands  - 2009 (2009),Netherlands,231.0,7.0,Afghanistan,232.0,4.0,VRA Ground,Amstelveen,Netherlands,Netherlands,Afghanistan,Afghanistan won by 6 wickets (with 20 balls remaining),60436.0
350043,England Vs Australia 1St Odi,2009-09-04,Australia tour of England and Scotland  - 2009 (2009),Australia,260.0,5.0,England,256.0,8.0,Kennington Oval,London,England,England,Australia,Australia won by 4 runs,26889.0
350044,England Vs Australia 2Nd Odi,2009-09-06,Australia tour of England and Scotland  - 2009 (2009),Australia,249.0,8.0,England,210.0,10.0,Lord's,London,England,England,Australia,Australia won by 39 runs,10130.0
403380,Sri Lanka Vs New Zealand 1St Match,2009-09-08,"Compaq Cup India, New Zealand, Sri Lanka in Sri Lanka - 2009 (2009)",Sri Lanka,216.0,7.0,New Zealand,119.0,10.0,R Premadasa Stadium,Colombo,Sri Lanka,Sri Lanka,Sri Lanka,Sri Lanka won by 97 runs,7420.0
350045,England Vs Australia 3Rd Odi,2009-09-09,Australia tour of England and Scotland  - 2009 (2009),England,228.0,9.0,Australia,230.0,4.0,The Rose Bowl,Southampton,England,England,Australia,Australia won by 6 wickets (with 9 balls remaining),12049.0
403382,India Vs New Zealand 2Nd Match,2009-09-11,"Compaq Cup India, New Zealand, Sri Lanka in Sri Lanka - 2009 (2009)",New Zealand,155.0,10.0,India,156.0,4.0,R Premadasa Stadium,Colombo,Sri Lanka,New Zealand,India,India won by 6 wickets (with 57 balls remaining),7804.0
403381,Sri Lanka Vs India 3Rd Match,2009-09-12,"Compaq Cup India, New Zealand, Sri Lanka in Sri Lanka - 2009 (2009)",Sri Lanka,307.0,6.0,India,168.0,10.0,R Premadasa Stadium,Colombo,Sri Lanka,Sri Lanka,Sri Lanka,Sri Lanka won by 139 runs,47023.0
350046,England Vs Australia 4Th Odi,2009-09-12,Australia tour of England and Scotland  - 2009 (2009),England,220.0,10.0,Australia,221.0,3.0,Lord's,London,England,England,Australia,Australia won by 7 wickets (with 38 balls remaining),5966.0
403383,Sri Lanka Vs India Final,2009-09-14,"Compaq Cup India, New Zealand, Sri Lanka in Sri Lanka - 2009 (2009)",India,319.0,5.0,Sri Lanka,273.0,10.0,R Premadasa Stadium,Colombo,Sri Lanka,India,India,India won by 46 runs,1934.0
350047,England Vs Australia 5Th Odi,2009-09-15,Australia tour of England and Scotland  - 2009 (2009),England,299.0,10.0,Australia,302.0,6.0,Trent Bridge,Nottingham,England,England,Australia,Australia won by 4 wickets (with 10 balls remaining),2230.0
350048,England Vs Australia 6Th Odi,2009-09-17,Australia tour of England and Scotland  - 2009 (2009),Australia,296.0,8.0,England,185.0,10.0,Trent Bridge,Nottingham,England,Australia,Australia,Australia won by 111 runs,34747.0
350049,England Vs Australia 7Th Odi,2009-09-20,Australia tour of England and Scotland  - 2009 (2009),Australia,176.0,10.0,England,177.0,6.0,Riverside Ground,Chester-le-Street,England,England,England,England won by 4 wickets (with 60 balls remaining),7013.0
415273,South Africa Vs Sri Lanka 1St Match Group B,2009-09-22,ICC Champions Trophy in South Africa - 2009 (2009/10),Sri Lanka,319.0,8.0,South Africa,206.0,7.0,SuperSport Park,Centurion,South Africa,South Africa,Sri Lanka,Sri Lanka won by 55 runs (D/L method),7419.0
415274,Pakistan Vs West Indies 2Nd Match Group A,2009-09-23,ICC Champions Trophy in South Africa - 2009 (2009/10),West Indies,133.0,10.0,Pakistan,134.0,5.0,New Wanderers Stadium,Johannesburg,South Africa,West Indies,Pakistan,Pakistan won by 5 wickets (with 117 balls remaining),53546.0
415275,South Africa Vs New Zealand 3Rd Match Group B,2009-09-24,ICC Champions Trophy in South Africa - 2009 (2009/10),New Zealand,214.0,10.0,South Africa,217.0,5.0,SuperSport Park,Centurion,South Africa,South Africa,South Africa,South Africa won by 5 wickets (with 53 balls remaining),50121.0
415276,England Vs Sri Lanka 4Th Match Group B,2009-09-25,ICC Champions Trophy in South Africa - 2009 (2009/10),Sri Lanka,212.0,10.0,England,213.0,4.0,New Wanderers Stadium,Johannesburg,South Africa,England,England,England won by 6 wickets (with 30 balls remaining),2314.0
415277,Australia Vs West Indies 5Th Match Group A,2009-09-26,ICC Champions Trophy in South Africa - 2009 (2009/10),Australia,275.0,8.0,West Indies,225.0,9.0,New Wanderers Stadium,Johannesburg,South Africa,West Indies,Australia,Australia won by 50 runs,10130.0
415278,India Vs Pakistan 6Th Match Group A,2009-09-26,ICC Champions Trophy in South Africa - 2009 (2009/10),Pakistan,302.0,9.0,India,248.0,10.0,SuperSport Park,Centurion,South Africa,Pakistan,Pakistan,Pakistan won by 54 runs,8270.0
415279,New Zealand Vs Sri Lanka 7Th Match Group B,2009-09-27,ICC Champions Trophy in South Africa - 2009 (2009/10),New Zealand,315.0,7.0,Sri Lanka,277.0,10.0,New Wanderers Stadium,Johannesburg,South Africa,Sri Lanka,New Zealand,New Zealand won by 38 runs,4380.0
415280,South Africa Vs England 8Th Match Group B,2009-09-27,ICC Champions Trophy in South Africa - 2009 (2009/10),England,323.0,8.0,South Africa,301.0,9.0,SuperSport Park,Centurion,South Africa,England,England,England won by 22 runs,6377.0
415281,Australia Vs India 9Th Match Group A,2009-09-28,ICC Champions Trophy in South Africa - 2009 (2009/10),Australia,234.0,4.0,India,0.0,0.0,SuperSport Park,Centurion,South Africa,Australia,,No result,0.0
415282,England Vs New Zealand 10Th Match Group B,2009-09-29,ICC Champions Trophy in South Africa - 2009 (2009/10),England,146.0,10.0,New Zealand,147.0,6.0,New Wanderers Stadium,Johannesburg,South Africa,New Zealand,New Zealand,New Zealand won by 4 wickets (with 137 balls remaining),6329.0
415283,Australia Vs Pakistan 11Th Match Group A,2009-09-30,ICC Champions Trophy in South Africa - 2009 (2009/10),Pakistan,205.0,6.0,Australia,206.0,8.0,SuperSport Park,Centurion,South Africa,Australia,Australia,Australia won by 2 wickets (with 0 balls remaining),6256.0
415284,India Vs West Indies 12Th Match Group A,2009-09-30,ICC Champions Trophy in South Africa - 2009 (2009/10),West Indies,129.0,10.0,India,130.0,3.0,New Wanderers Stadium,Johannesburg,South Africa,India,India,India won by 7 wickets (with 107 balls remaining),49752.0
415285,Australia Vs England 1St Semi Final,2009-10-02,ICC Champions Trophy in South Africa - 2009 (2009/10),England,257.0,10.0,Australia,258.0,1.0,SuperSport Park,Centurion,South Africa,England,Australia,Australia won by 9 wickets (with 49 balls remaining),10125.0
415286,New Zealand Vs Pakistan 2Nd Semi Final,2009-10-03,ICC Champions Trophy in South Africa - 2009 (2009/10),Pakistan,233.0,9.0,New Zealand,234.0,5.0,New Wanderers Stadium,Johannesburg,South Africa,Pakistan,New Zealand,New Zealand won by 5 wickets (with 13 balls remaining),4380.0
415287,Australia Vs New Zealand Final,2009-10-05,ICC Champions Trophy in South Africa - 2009 (2009/10),New Zealand,200.0,9.0,Australia,206.0,4.0,SuperSport Park,Centurion,South Africa,New Zealand,Australia,Australia won by 6 wickets (with 28 balls remaining),10125.0
424849,Zimbabwe Vs Kenya 1St Odi,2009-10-12,Kenya tour of Zimbabwe  - 2009 (2009/10),Zimbabwe,313.0,4.0,Kenya,222.0,10.0,Harare Sports Club,Harare,Zimbabwe,Zimbabwe,Zimbabwe,Zimbabwe won by 91 runs,10423.0
424851,Zimbabwe Vs Kenya 2Nd Odi,2009-10-13,Kenya tour of Zimbabwe  - 2009 (2009/10),Zimbabwe,263.0,7.0,Kenya,177.0,10.0,Harare Sports Club,Harare,Zimbabwe,Zimbabwe,Zimbabwe,Zimbabwe won by 86 runs,47234.0
424852,Zimbabwe Vs Kenya 3Rd Odi,2009-10-15,Kenya tour of Zimbabwe  - 2009 (2009/10),Kenya,266.0,9.0,Zimbabwe,246.0,9.0,Harare Sports Club,Harare,Zimbabwe,Kenya,Kenya,Kenya won by 20 runs,49383.0
426217,Zimbabwe Vs Kenya 4Th Odi,2009-10-17,Kenya tour of Zimbabwe  - 2009 (2009/10),Kenya,270.0,8.0,Zimbabwe,271.0,4.0,Harare Sports Club,Harare,Zimbabwe,Kenya,Zimbabwe,Zimbabwe won by 6 wickets (with 12 balls remaining),47618.0
426219,Zimbabwe Vs Kenya 5Th Odi,2009-10-18,Kenya tour of Zimbabwe  - 2009 (2009/10),Zimbabwe,329.0,3.0,Kenya,187.0,10.0,Harare Sports Club,Harare,Zimbabwe,Zimbabwe,Zimbabwe,Zimbabwe won by 142 runs,10423.0
416236,India Vs Australia 1St Odi,2009-10-25,Australia tour of India  - 2009 (2009/10),Australia,292.0,8.0,India,288.0,8.0,Reliance Stadium,Vadodara,India,Australia,Australia,Australia won by 4 runs,6256.0
422626,Bangladesh Vs Zimbabwe 1St Odi,2009-10-27,Zimbabwe tour of Bangladesh  - 2009 (2009/10),Bangladesh,186.0,10.0,Zimbabwe,189.0,5.0,Shere Bangla National Stadium,Dhaka,Bangladesh,Zimbabwe,Zimbabwe,Zimbabwe won by 5 wickets (with 92 balls remaining),45252.0
416237,India Vs Australia 2Nd Odi,2009-10-28,Australia tour of India  - 2009 (2009/10),India,354.0,7.0,Australia,255.0,10.0,Vidarbha Cricket Association Stadium,Nagpur,India,Australia,India,India won by 99 runs,7593.0
422627,Bangladesh Vs Zimbabwe 2Nd Odi,2009-10-29,Zimbabwe tour of Bangladesh  - 2009 (2009/10),Zimbabwe,219.0,10.0,Bangladesh,221.0,3.0,Shere Bangla National Stadium,Dhaka,Bangladesh,Zimbabwe,Bangladesh,Bangladesh won by 7 wickets (with 123 balls remaining),45159.0
422628,Bangladesh Vs Zimbabwe 3Rd Odi,2009-10-31,Zimbabwe tour of Bangladesh  - 2009 (2009/10),Zimbabwe,196.0,10.0,Bangladesh,198.0,6.0,Shere Bangla National Stadium,Dhaka,Bangladesh,Bangladesh,Bangladesh,Bangladesh won by 4 wickets (with 56 balls remaining),48391.0
416238,India Vs Australia 3Rd Odi,2009-10-31,Australia tour of India  - 2009 (2009/10),Australia,229.0,5.0,India,230.0,4.0,Feroz Shah Kotla,Delhi,India,Australia,India,India won by 6 wickets (with 10 balls remaining),7716.0
416239,India Vs Australia 4Th Odi,2009-11-02,Australia tour of India  - 2009 (2009/10),Australia,250.0,10.0,India,226.0,10.0,Punjab Cricket Association Stadium,Chandigarh,India,India,Australia,Australia won by 24 runs,10125.0
422629,Bangladesh Vs Zimbabwe 4Th Odi,2009-11-03,Zimbabwe tour of Bangladesh  - 2009 (2009/10),Zimbabwe,44.0,10.0,Bangladesh,49.0,4.0,Zahur Ahmed Chowdhury Stadium,Chattogram,Bangladesh,Zimbabwe,Bangladesh,Bangladesh won by 6 wickets (with 229 balls remaining),47194.0
426720,New Zealand Vs Pakistan 1St Odi,2009-11-03,Pakistan v New Zealand ODI Series in United Arab Emirates - 2009 (2009/10),Pakistan,287.0,9.0,New Zealand,149.0,10.0,Sheikh Zayed Stadium,Abu Dhabi,United Arab Emirates,Pakistan,Pakistan,Pakistan won by 138 runs,4169.0
422630,Bangladesh Vs Zimbabwe 5Th Odi,2009-11-05,Zimbabwe tour of Bangladesh  - 2009 (2009/10),Zimbabwe,221.0,9.0,Bangladesh,222.0,9.0,Zahur Ahmed Chowdhury Stadium,Chattogram,Bangladesh,Bangladesh,Bangladesh,Bangladesh won by 1 wicket (with 6 balls remaining),47189.0
416240,India Vs Australia 5Th Odi,2009-11-05,Australia tour of India  - 2009 (2009/10),Australia,350.0,4.0,India,347.0,10.0,Rajiv Gandhi International Stadium,Hyderabad,India,Australia,Australia,Australia won by 3 runs,1934.0
426721,New Zealand Vs Pakistan 2Nd Odi,2009-11-06,Pakistan v New Zealand ODI Series in United Arab Emirates - 2009 (2009/10),New Zealand,303.0,8.0,Pakistan,239.0,10.0,Sheikh Zayed Stadium,Abu Dhabi,United Arab Emirates,New Zealand,New Zealand,New Zealand won by 64 runs,10384.0
416241,India Vs Australia 6Th Odi,2009-11-08,Australia tour of India  - 2009 (2009/10),India,170.0,10.0,Australia,172.0,4.0,Nehru Stadium,Guwahati,India,India,Australia,Australia won by 6 wickets (with 49 balls remaining),45487.0
430508,South Africa Vs Zimbabwe 1St Odi,2009-11-08,Zimbabwe tour of South Africa  - 2009 (2009/10),South Africa,295.0,5.0,Zimbabwe,250.0,6.0,Willowmoore Park,Benoni,South Africa,Zimbabwe,South Africa,South Africa won by 45 runs,10421.0
426722,New Zealand Vs Pakistan 3Rd Odi,2009-11-09,Pakistan v New Zealand ODI Series in United Arab Emirates - 2009 (2009/10),New Zealand,211.0,10.0,Pakistan,204.0,10.0,Sheikh Zayed Stadium,Abu Dhabi,United Arab Emirates,New Zealand,New Zealand,New Zealand won by 7 runs,51498.0
430509,South Africa Vs Zimbabwe 2Nd Odi,2009-11-10,Zimbabwe tour of South Africa  - 2009 (2009/10),South Africa,331.0,5.0,Zimbabwe,119.0,10.0,SuperSport Park,Centurion,South Africa,Zimbabwe,South Africa,South Africa won by 212 runs,45222.0
387566,South Africa Vs England 2Nd Odi,2009-11-22,England tour of South Africa  - 2009 (2009/10),South Africa,250.0,9.0,England,252.0,3.0,SuperSport Park,Centurion,South Africa,England,England,England won by 7 wickets (with 24 balls remaining),2314.0
387567,South Africa Vs England 3Rd Odi,2009-11-27,England tour of South Africa  - 2009 (2009/10),South Africa,354.0,6.0,England,242.0,10.0,Newlands,Cape Town,South Africa,South Africa,South Africa,South Africa won by 112 runs,46533.0
387568,South Africa Vs England 4Th Odi,2009-11-29,England tour of South Africa  - 2009 (2009/10),South Africa,119.0,10.0,England,121.0,3.0,St George's Park,Gqeberha,South Africa,South Africa,England,England won by 7 wickets (with 112 balls remaining),10829.0
430886,India Vs Sri Lanka 1St Odi,2009-12-15,Sri Lanka tour of India  - 2009 (2009/10),India,414.0,7.0,Sri Lanka,411.0,8.0,Madhavrao Scindia Cricket Ground,Rajkot,India,Sri Lanka,India,India won by 3 runs,7781.0
430887,India Vs Sri Lanka 2Nd Odi,2009-12-18,Sri Lanka tour of India  - 2009 (2009/10),India,301.0,7.0,Sri Lanka,302.0,7.0,Vidarbha Cricket Association Stadium,Nagpur,India,India,Sri Lanka,Sri Lanka won by 3 wickets (with 5 balls remaining),7419.0
430888,India Vs Sri Lanka 3Rd Odi,2009-12-21,Sri Lanka tour of India  - 2009 (2009/10),Sri Lanka,239.0,10.0,India,243.0,3.0,Barabati Stadium,Cuttack,India,Sri Lanka,India,India won by 7 wickets (with 45 balls remaining),49247.0
430889,India Vs Sri Lanka 4Th Odi,2009-12-24,Sri Lanka tour of India  - 2009 (2009/10),Sri Lanka,315.0,6.0,India,317.0,3.0,Eden Gardens,Kolkata,India,Sri Lanka,India,India won by 7 wickets (with 11 balls remaining),7773.0
430890,India Vs Sri Lanka 5Th Odi,2009-12-27,Sri Lanka tour of India  - 2009 (2009/10),Sri Lanka,83.0,5.0,India,0.0,0.0,Feroz Shah Kotla,Delhi,India,India,,No result,0.0
434258,Bangladesh Vs Sri Lanka 1St Match,2010-01-04,"Tri-Nation Tournament in Bangladesh Bangladesh, India, Sri Lanka in Bangladesh - 2010 (2009/10)",Bangladesh,260.0,7.0,Sri Lanka,261.0,3.0,Shere Bangla National Stadium,Dhaka,Bangladesh,Sri Lanka,Sri Lanka,Sri Lanka won by 7 wickets (with 31 balls remaining),7419.0
434259,India Vs Sri Lanka 2Nd Match,2010-01-05,"Tri-Nation Tournament in Bangladesh Bangladesh, India, Sri Lanka in Bangladesh - 2010 (2009/10)",India,279.0,9.0,Sri Lanka,283.0,5.0,Shere Bangla National Stadium,Dhaka,Bangladesh,Sri Lanka,Sri Lanka,Sri Lanka won by 5 wickets (with 12 balls remaining),7420.0
434260,Bangladesh Vs India 3Rd Match,2010-01-07,"Tri-Nation Tournament in Bangladesh Bangladesh, India, Sri Lanka in Bangladesh - 2010 (2009/10)",Bangladesh,296.0,6.0,India,297.0,4.0,Shere Bangla National Stadium,Dhaka,Bangladesh,Bangladesh,India,India won by 6 wickets (with 15 balls remaining),7593.0
434261,Bangladesh Vs Sri Lanka 4Th Match,2010-01-08,"Tri-Nation Tournament in Bangladesh Bangladesh, India, Sri Lanka in Bangladesh - 2010 (2009/10)",Bangladesh,249.0,9.0,Sri Lanka,252.0,1.0,Shere Bangla National Stadium,Dhaka,Bangladesh,Sri Lanka,Sri Lanka,Sri Lanka won by 9 wickets (with 43 balls remaining),11334.0
434262,India Vs Sri Lanka 5Th Match,2010-01-10,"Tri-Nation Tournament in Bangladesh Bangladesh, India, Sri Lanka in Bangladesh - 2010 (2009/10)",Sri Lanka,213.0,10.0,India,214.0,2.0,Shere Bangla National Stadium,Dhaka,Bangladesh,Sri Lanka,India,India won by 8 wickets (with 104 balls remaining),7678.0
434263,Bangladesh Vs India 6Th Match,2010-01-11,"Tri-Nation Tournament in Bangladesh Bangladesh, India, Sri Lanka in Bangladesh - 2010 (2009/10)",Bangladesh,247.0,6.0,India,249.0,4.0,Shere Bangla National Stadium,Dhaka,Bangladesh,India,India,India won by 6 wickets (with 42 balls remaining),49752.0
434264,India Vs Sri Lanka Final,2010-01-13,"Tri-Nation Tournament in Bangladesh Bangladesh, India, Sri Lanka in Bangladesh - 2010 (2009/10)",India,245.0,10.0,Sri Lanka,249.0,6.0,Shere Bangla National Stadium,Dhaka,Bangladesh,Sri Lanka,Sri Lanka,Sri Lanka won by 4 wickets (with 9 balls remaining),46206.0
406202,Australia Vs Pakistan 1St Odi,2010-01-22,Pakistan tour of Australia  - 2009 (2009/10),Pakistan,274.0,10.0,Australia,275.0,5.0,Brisbane Cricket Ground,Brisbane,Australia,Pakistan,Australia,Australia won by 5 wickets (with 9 balls remaining),12049.0
406203,Australia Vs Pakistan 2Nd Odi,2010-01-24,Pakistan tour of Australia  - 2009 (2009/10),Australia,267.0,6.0,Pakistan,127.0,10.0,Sydney Cricket Ground,Sydney,Australia,Pakistan,Australia,Australia won by 140 runs,10125.0
406204,Australia Vs Pakistan 3Rd Odi,2010-01-26,Pakistan tour of Australia  - 2009 (2009/10),Australia,286.0,6.0,Pakistan,246.0,10.0,Adelaide Oval,Adelaide,Australia,Australia,Australia,Australia won by 40 runs,12601.0
406205,Australia Vs Pakistan 4Th Odi,2010-01-29,Pakistan tour of Australia  - 2009 (2009/10),Australia,277.0,8.0,Pakistan,142.0,10.0,Western Australia Cricket Association Ground,Perth,Australia,Australia,Australia,Australia won by 135 runs,12601.0
406206,Australia Vs Pakistan 5Th Odi,2010-01-31,Pakistan tour of Australia  - 2009 (2009/10),Pakistan,212.0,10.0,Australia,213.0,8.0,Western Australia Cricket Association Ground,Perth,Australia,Pakistan,Australia,Australia won by 2 wickets (with 4 balls remaining),47693.0
423783,New Zealand Vs Bangladesh 1St Odi,2010-02-05,Bangladesh tour of New Zealand  - 2010 (2009/10),New Zealand,336.0,9.0,Bangladesh,190.0,10.0,McLean Park,Napier,New Zealand,New Zealand,New Zealand,New Zealand won by 146 runs,9989.0
406192,Australia Vs West Indies 1St Odi,2010-02-07,West Indies tour of Australia  - 2009 (2009/10),Australia,256.0,8.0,West Indies,143.0,10.0,Melbourne Cricket Ground,Melbourne,Australia,West Indies,Australia,Australia won by 113 runs,10125.0
423784,New Zealand Vs Bangladesh 2Nd Odi,2010-02-08,Bangladesh tour of New Zealand  - 2010 (2009/10),Bangladesh,183.0,8.0,New Zealand,185.0,5.0,University Oval,Dunedin,New Zealand,New Zealand,New Zealand,New Zealand won by 5 wickets (with 135 balls remaining),44930.0
406193,Australia Vs West Indies 2Nd Odi,2010-02-09,West Indies tour of Australia  - 2009 (2009/10),West Indies,170.0,10.0,Australia,171.0,2.0,Adelaide Oval,Adelaide,Australia,West Indies,Australia,Australia won by 8 wickets (with 141 balls remaining),45487.0
423785,New Zealand Vs Bangladesh 3Rd Odi,2010-02-11,Bangladesh tour of New Zealand  - 2010 (2009/10),Bangladesh,241.0,9.0,New Zealand,244.0,7.0,AMI Stadium,Christchurch,New Zealand,New Zealand,New Zealand,New Zealand won by 3 wickets (with 31 balls remaining),48927.0
406194,Australia Vs West Indies 3Rd Odi,2010-02-12,West Indies tour of Australia  - 2009 (2009/10),Australia,225.0,10.0,West Indies,6.0,0.0,Sydney Cricket Ground,Sydney,Australia,West Indies,,No result,0.0
406195,Australia Vs West Indies 4Th Odi,2010-02-14,West Indies tour of Australia  - 2009 (2009/10),Australia,324.0,7.0,West Indies,274.0,8.0,Brisbane Cricket Ground,Brisbane,Australia,West Indies,Australia,Australia won by 50 runs,2230.0
441782,Kenya Vs Netherlands 1St Odi,2010-02-16,Netherlands tour of Kenya  - 2010 (2009/10),Netherlands,219.0,9.0,Kenya,221.0,4.0,Gymkhana Club Ground,Nairobi,Kenya,Kenya,Kenya,Kenya won by 6 wickets (with 91 balls remaining),0.0
441780,Afghanistan Vs Canada 1St Odi,2010-02-16,Afghanistan tour of United Arab Emirates  - 2010 (2009/10),Afghanistan,289.0,6.0,Canada,288.0,8.0,Sharjah Cricket Association Stadium,Sharjah,United Arab Emirates,Canada,Afghanistan,Afghanistan won by 1 run,60436.0
