player_id,player_object_id,player_name,dob,gender,batting_style,bowling_style,country_id
66966,542370,Ugyen Dorji,1980-11-22,M,right-hand bat,right-arm medium,112
106303,1198950,Sivakumar Periyalwar,1998-03-21,M,right-hand bat,right-arm medium-fast,188
691,36616,Jack Cowie,1912-03-30,M,right-hand bat,right-arm fast-medium,5
49347,237310,Roshen Silva,1988-11-17,M,right-hand bat,right-arm offbreak,8
114022,1345189,Lassina Berthe,1997-12-31,M,left-hand bat,right-arm medium-fast,4084
490,16287,Maurice Leyland,1900-07-20,M,left-hand bat,slow left-arm orthodox,1
104163,1167760,Namgang Chejay,2001-11-01,M,right-hand bat,Unknown,112
1708,5679,Tom Hogan,1956-09-23,M,right-hand bat,slow left-arm orthodox,2
547,51222,Nelson Betancourt,1887-06-04,M,right-hand bat,Unknown,4
110486,1284209,Saim Hussain,1997-02-03,M,left-hand bat,right-arm medium,114
757,34081,Ranga Sohoni,1918-03-05,M,right-hand bat,right-arm medium,6
62913,468573,Ross Adair,1994-04-21,M,right-hand bat,slow left-arm orthodox,29
1888,43696,Zahid Ahmed,1961-11-15,M,left-hand bat,slow left-arm orthodox,7
53182,308431,Nasibu Mapunda,1991-08-12,M,right-hand bat,Unknown,211
114023,1345190,Daouda Traore,2002-01-22,M,right-hand bat,right-arm medium-fast,4084
588,36604,Don Cleverley,1909-12-23,M,left-hand bat,right-arm fast-medium,5
1967,31048,Saradindu Mukherjee,1964-10-05,M,right-hand bat,right-arm offbreak,6
2085,42648,Shakeel Ahmed,1971-11-12,M,right-hand bat,right-arm offbreak,7
103941,1163142,Maaz Khan,1997-04-28,M,left-hand bat,Unknown,159
96711,1082733,Gilmour Kaltongga,1997-04-05,M,right-hand bat,right-arm offbreak,216
104224,1167821,Satarut Rungrueang,2003-05-29,M,right-hand bat,Unknown,207
416,44147,Izak Buys,1895-02-04,M,right-hand bat,left-arm fast-medium,3
47978,23758,Glenn Blakeney,1973-02-22,M,left-hand bat,Unknown,12
1107,14273,Martin Horton,1934-04-21,M,right-hand bat,right-arm offbreak,1
35500,56249,Alamgir Kabir,1981-09-04,M,right-hand bat,right-arm medium-fast,25
2035,20051,Ian Salisbury,1970-01-21,M,right-hand bat,legbreak googly,1
70873,629059,Yasir Ali,1996-06-03,M,right-hand bat,right-arm offbreak,25
106298,1198945,Rajesh Kumar,1990-05-06,M,right-hand bat,right-arm medium-fast,188
48319,30732,Praveen Kumar,1986-10-02,M,right-hand bat,right-arm medium,6
85975,928067,Josh Little,1999-11-01,M,right-hand bat,left-arm fast-medium,29
15537,25556,Asim Saeed,1979-10-05,M,right-hand bat,left-arm medium,27
52808,304735,Dilshan Munaweera,1989-04-24,M,right-hand bat,right-arm offbreak,8
103980,1163181,Alex Langham,1995-11-02,M,Unknown,Unknown,201
664,14041,Joe Hardstaff,1911-07-03,M,right-hand bat,right-arm medium,1
2175,44455,John Commins,1965-02-19,M,right-hand bat,right-arm medium,3
64,6050,Sammy Jones,1861-08-01,M,right-hand bat,right-arm fast-medium,2
1028,37107,John Guy,1934-08-29,M,left-hand bat,Unknown,5
1875,4964,Tony Dodemaide,1963-10-05,M,right-hand bat,right-arm fast-medium,2
52591,302856,Jonathon Dunn,1989-06-04,M,right-hand bat,right-arm medium,216
109958,1275729,Keyur Mehta,1992-05-06,M,right-hand bat,right-arm offbreak,126
103938,1163139,Sarfaraj Patel,1983-04-23,M,right-hand bat,right-arm medium,159
106964,1208993,Sonam Chophel,2003-07-12,M,right-hand bat,Unknown,112
79177,793907,Rokhan Barakzai,1989-01-01,M,left-hand bat,slow left-arm orthodox,40
360,44474,Joe Cox,1886-06-28,M,right-hand bat,right-arm medium,3
112851,1326794,Tahir Patel,1986-01-10,M,right-hand bat,right-arm medium,4253
512,19450,Walter Robins,1906-06-03,M,right-hand bat,legbreak,1
94919,1058508,Abinash Bohara,1997-07-30,M,right-hand bat,right-arm medium,32
1098,17111,John Mortimore,1933-05-14,M,right-hand bat,right-arm offbreak,1
77575,772469,Usman Rafiq,1988-08-13,M,right-hand bat,right-arm offbreak,11
36601,25591,Arshad Ali,1976-04-06,M,right-hand bat,legbreak,27
102729,1151264,Yvan Mitari,1995-12-12,M,right-hand bat,right-arm medium,191
60202,414971,Craig Wallace,1990-06-27,M,right-hand bat,Unknown,30
58100,370846,Shahzaib Hasan,1989-12-25,M,right-hand bat,right-arm offbreak,7
114026,1345193,Cliff Richards,1991-04-02,M,right-hand bat,right-arm medium-fast,201
559,8515,Gubby Allen,1902-07-31,M,right-hand bat,right-arm fast,1
104222,1167819,Narawit Nuntarach,2003-02-10,M,right-hand bat,right-arm medium,207
89105,959767,Rachin Ravindra,1999-11-18,M,left-hand bat,slow left-arm orthodox,5
740,6601,Ken Meuleman,1923-09-05,M,right-hand bat,legbreak,2
480,15481,Douglas Jardine,1900-10-23,M,right-hand bat,legbreak,1
114185,1347912,Yousuf Ali,1999-05-15,M,left-hand bat,slow left-arm orthodox,187
2277,24975,Robert van Oosterom,1968-10-16,M,right-hand bat,Unknown,15
112028,1314061,Gaurav Mishra,1991-10-15,M,right-hand bat,right-arm medium-fast,188
103936,1163137,Chachole Tlali,1997-04-28,M,right-hand bat,Unknown,159
1961,37720,Jonathan Millmow,1967-09-22,M,right-hand bat,right-arm fast-medium,5
8143,44851,Con de Lange,1981-02-11,M,right-hand bat,slow left-arm orthodox,30
84063,913853,Lalit Rajbanshi,1999-02-27,M,right-hand bat,slow left-arm orthodox,32
103985,1163186,Andrew Yon,1996-10-13,M,Unknown,Unknown,201
577,22185,Hedley Verity,1905-05-18,M,right-hand bat,slow left-arm orthodox,1
6264,48465,Lanka de Silva,1975-07-29,M,right-hand bat,right-arm offbreak,8
19273,40104,Fahad Usman,1976-10-02,M,left-hand bat,legbreak,7
112477,1322790,Jirasak Pakhiaokajee,2006-07-21,M,right-hand bat,Unknown,207
108160,1233050,Sulaiman Ali,1998-01-09,M,right-hand bat,right-arm medium-fast,114
5656,4527,Ryan Campbell,1972-02-07,M,right-hand bat,right-arm offbreak,19
57009,351939,James Moses,1965-08-08,M,right-hand bat,right-arm medium,116
110673,1287102,Abdulla Bhoola,1997-01-21,M,right-hand bat,Unknown,183
103978,1163179,Jordi Henry,1999-02-16,M,Unknown,Unknown,201
541,22192,Bill Voce,1909-08-08,M,right-hand bat,left-arm fast-medium,1
107540,1216277,Saud Islam,1993-09-16,M,right-hand bat,right-arm offbreak,34
711,4098,Sid Barnes,1916-06-05,M,right-hand bat,legbreak,2
105161,1182021,Joel Cutinho,1983-12-08,M,left-hand bat,right-arm offbreak,4082
108193,1236058,Asad Ali Rehemtulla,1994-09-10,M,right-hand bat,right-arm medium,114
65740,522771,Mohamed Rishwan,1993-11-25,M,right-hand bat,Unknown,164
104216,1167813,Phiriyapong Suanchuai,2002-07-23,M,right-hand bat,Unknown,207
104166,1167763,Ngawang Thinley,2001-03-24,M,right-hand bat,right-arm medium,112
106300,1198947,Sadeeq Khan,1993-01-03,M,right-hand bat,right-arm offbreak,188
66962,542344,Rajeshkumar Ranpura,1983-07-17,M,left-hand bat,right-arm fast-medium,37
115358,1387421,Akshaykumar Yadav,1999-01-20,M,right-hand bat,right-arm offbreak,207
104164,1167761,Namgay Thinley,2004-01-07,M,left-hand bat,slow left-arm orthodox,112
52950,307528,Chris Lonsdale,1987-09-15,M,right-hand bat,right-arm offbreak,12
6365,24964,Daan van Bunge,1982-10-19,M,right-hand bat,legbreak,15
6233,30149,Nilesh Kulkarni,1973-04-03,M,left-hand bat,slow left-arm orthodox,6
61115,429738,Lakshan Sandakan,1991-06-10,M,right-hand bat,left-arm wrist-spin,8
103982,1163183,Rhys Francis,2000-06-02,M,Unknown,Unknown,201
586,5229,Jack Fingleton,1908-04-28,M,right-hand bat,Unknown,2
7184,20073,Chris Schofield,1978-10-06,M,left-hand bat,legbreak,1
47713,25604,Naeemuddin Aslam,1982-05-31,M,right-hand bat,Unknown,27
54831,331375,Hamish Rutherford,1989-04-27,M,left-hand bat,slow left-arm orthodox,5
112787,1325899,Rohit Dhiman,1989-11-04,M,right-hand bat,right-arm medium-fast,114
395,15911,Donald Knight,1894-05-12,M,right-hand bat,Unknown,1
48928,226493,Hamish Bennett,1987-02-22,M,left-hand bat,right-arm medium-fast,5
97113,1093676,Chanchai Pengkumta,1998-01-30,M,right-hand bat,right-arm medium,207
104228,1167825,Ali Ivan,2001-12-16,M,right-hand bat,right-arm offbreak,164
103989,1163190,Brett Isaac,2002-02-26,M,Unknown,Unknown,201
686,4076,Jack Badcock,1914-04-10,M,right-hand bat,Unknown,2
112586,1323618,Ansh Trivedi,2003-04-18,M,right-hand bat,right-arm medium,161
70691,625960,Kyle Jamieson,1994-12-30,M,right-hand bat,right-arm fast-medium,5
7406,51872,Daren Ganga,1979-01-14,M,right-hand bat,right-arm offbreak,4
65365,515929,Delisa Malinga,1988-10-30,M,right-hand bat,right-arm offbreak,4253
56698,346572,Samir Patel,1988-03-02,M,right-hand bat,Unknown,159
134,47568,Nicolaas Theunissen,1867-05-04,M,right-hand bat,right-arm fast,3
112549,1323423,Manmeet Koli,1997-02-11,M,right-hand bat,right-arm medium-fast,188
57579,362201,Lewis Gregory,1992-05-24,M,right-hand bat,right-arm medium-fast,1
1655,30912,Ashok Malhotra,1957-01-26,M,right-hand bat,right-arm medium,6
2260,24990,Bas Zuiderent,1977-03-03,M,right-hand bat,right-arm medium,15
59760,402212,Manoj Adhikari,1989-12-12,M,right-hand bat,Unknown,112
76725,746439,Umar Adam,1997-12-08,M,right-hand bat,right-arm offbreak,164
71150,637486,Inzimamul Master,1994-04-22,M,right-hand bat,right-arm offbreak,116
105160,1182020,Gopinath Murali,1988-01-16,M,right-hand bat,right-arm medium,4082
112474,1322787,Chaloemwong	Chatphaisan,2004-06-10,M,right-hand bat,right-arm medium,207
65996,526021,Cole McConchie,1992-01-12,M,right-hand bat,right-arm offbreak,5
70962,633366,Shahidullah,1999-02-06,M,left-hand bat,slow left-arm orthodox,40
84865,921509,Ibrahim Zadran,2001-12-12,M,right-hand bat,right-arm medium-fast,40
80829,827023,Lo-handre Louwrens,1999-04-24,M,right-hand bat,Unknown,28
6379,29280,Harvinder Singh,1977-12-23,M,right-hand bat,right-arm fast-medium,6
2257,24882,Tim de Leede,1968-01-25,M,right-hand bat,right-arm medium,15
89739,961401,Stephen Doheny,1998-08-20,M,right-hand bat,Unknown,29
47714,25606,Syed Maqsood,1975-03-11,M,right-hand bat,right-arm medium,27
104218,1167815,Yodsak Saranonnakkun,2004-03-03,M,right-hand bat,Unknown,207
59032,387120,Ahmed Hassan,1989-07-01,M,right-hand bat,right-arm offbreak,164
96952,1089932,Sulaimon Runsewe,2001-08-07,M,right-hand bat,right-arm offbreak,173
104169,1167766,Sonam Yeshey,2003-12-03,M,right-hand bat,slow left-arm orthodox,112
264,47204,Charlie Smith,1872-12-25,M,right-hand bat,Unknown,3
5010,30182,Abey Kuruvilla,1968-08-04,M,right-hand bat,right-arm fast-medium,6
112025,1314058,Sandeep Nair,1998-06-16,M,right-hand bat,right-arm offbreak,114
1111,18640,Geoff Pullar,1935-08-01,M,left-hand bat,legbreak,1
112204,1318869,Omid Mailk Khel,2000-03-31,M,right-hand bat,Unknown,42
103773,1161031,Saim Ayub,2002-05-24,M,left-hand bat,right-arm medium-fast,7
63259,472153,Duncan Allan,1991-10-14,M,right-hand bat,right-arm medium-fast,26
63992,486679,Duanne Olivier,1992-05-09,M,right-hand bat,right-arm fast-medium,3
2291,24945,Reinout Scholte,1967-08-10,M,right-hand bat,Unknown,15
107590,1217807,Sorawat Desungnoen,2002-09-28,M,right-hand bat,right-arm offbreak,207
110413,1283104,Omar Hussain,1995-06-15,M,right-hand bat,Unknown,159
47716,25598,Asghar Ali,1971-09-03,M,right-hand bat,Unknown,27
879,20159,David Sheppard,1929-03-06,M,right-hand bat,slow left-arm orthodox,1
76721,746429,Ibrahim Hassan,1991-04-21,M,right-hand bat,right-arm medium,164
105076,1179855,Pratis GC,2004-05-22,M,right-hand bat,left-arm medium,32
110480,1283583,Ashmit Shreshta,1996-03-03,M,right-hand bat,Unknown,173
71255,639080,Matthew Fisher,1997-11-09,M,right-hand bat,right-arm fast-medium,1
59261,390484,Jaydev Unadkat,1991-10-18,M,right-hand bat,left-arm medium,6
104954,1178065,Divan la Cock,2003-02-23,M,right-hand bat,legbreak,28
106291,1198938,Cosmin Zavoiu,1978-12-13,M,right-hand bat,right-arm offbreak,188
17861,55880,Ehsanul Haque,1979-12-01,M,right-hand bat,right-arm offbreak,25
95000,1058968,Kamron Senamontree,1999-07-19,M,right-hand bat,right-arm medium-fast,207
105889,1193685,Todd Murphy,2000-11-15,M,left-hand bat,right-arm offbreak,2
48249,32973,Pankaj Singh,1985-05-06,M,right-hand bat,right-arm medium-fast,6
110436,1283127,Thiyagarajan Rajiv,1991-07-25,M,right-hand bat,Unknown,194
4190,24969,Luuk van Troost,1969-12-28,M,left-hand bat,left-arm medium,15
884,21464,Roy Tattersall,1922-08-17,M,left-hand bat,right-arm offbreak,1
53187,308440,Deusdedit Muhumuza,1989-09-30,M,right-hand bat,right-arm medium,34
102174,1143567,Ibrahim Rizan,1986-08-30,M,right-hand bat,right-arm offbreak,164
3402,16320,Graham Lloyd,1969-07-01,M,right-hand bat,right-arm medium,1
47712,25601,Mohammad Tauqir,1972-01-14,M,right-hand bat,right-arm offbreak,27
104214,1167811,Thanaphon Yotharat,1900-01-01,M,right-hand bat,right-arm medium,207
67190,547766,Jacob Duffy,1994-08-02,M,right-hand bat,right-arm fast-medium,5
10179,16388,Alex Loudon,1980-09-06,M,right-hand bat,right-arm offbreak,1
103521,1158760,Sesan Adedeji,1996-10-23,M,right-hand bat,right-arm offbreak,173
105162,1182022,Nanda Kumar,1985-07-19,M,right-hand bat,right-arm offbreak,4082
110058,1276700,Shoaib Khan,1992-12-06,M,right-hand bat,right-arm medium,37
35504,56255,Anwar Hossain,1983-12-10,M,right-hand bat,Unknown,25
110417,1283108,Molai Matsau,1999-06-15,M,right-hand bat,right-arm medium-fast,159
19692,41481,Mohammad Salman,1981-08-07,M,right-hand bat,legbreak,7
110428,1283119,Naidoo Krishna,1979-12-27,M,right-hand bat,slow left-arm orthodox,194
112825,1326486,Jarryd Allan,1990-11-18,M,right-hand bat,Unknown,216
5682,24891,Jacob-Jan Esmeijer,1972-05-28,M,right-hand bat,slow left-arm orthodox,15
5638,52805,Dinanath Ramnarine,1975-06-04,M,left-hand bat,legbreak googly,4
24732,25580,Abdul Rehman,1987-01-02,M,right-hand bat,Unknown,27
112476,1322789,Khanitson Namchaikul,2006-06-07,M,right-hand bat,legbreak,207
70683,625883,Ameel Mauroof,1992-08-18,M,left-hand bat,left-arm fast-medium,164
1949,42044,Nadeem Ghauri,1962-10-12,M,right-hand bat,slow left-arm orthodox,7
104908,1176871,Akhere Isesele,2001-05-28,M,right-hand bat,Unknown,173
1814,41275,Masood Iqbal,1952-04-17,M,right-hand bat,Unknown,7
102139,1142981,Azyan Farhath,2000-10-12,M,right-hand bat,right-arm medium,164
102781,1151338,Bilal Hassan,1990-04-15,M,right-hand bat,right-arm medium-fast,34
60218,414990,Jake Ball,1991-03-14,M,right-hand bat,right-arm fast-medium,1
1912,16219,David Lawrence,1964-01-28,M,right-hand bat,right-arm fast,1
86601,932635,Nayeem Hasan,2000-02-12,M,right-hand bat,right-arm offbreak,25
84057,913847,Zubaidi Zulkifle,2000-02-15,M,right-hand bat,right-arm medium,16
6320,24978,Adeel Raja,1980-08-15,M,right-hand bat,right-arm offbreak,15
115333,1386884,Luca Petre,2007-05-05,M,right-hand bat,right-arm medium,188
74975,714451,Shivam Dube,1993-06-26,M,left-hand bat,right-arm medium,6
110435,1283126,Stephen Madusanka,1983-03-05,M,right-hand bat,right-arm medium-fast,194
62078,448074,Martin Coetzee,1988-10-12,M,right-hand bat,Unknown,19
103704,1159862,Mahmad Data,1984-05-29,M,right-hand bat,right-arm medium,183
67351,552760,Mohamed Azzam,1991-08-31,M,right-hand bat,Unknown,164
19108,39881,Ali Asad,1976-12-06,M,right-hand bat,right-arm fast-medium,27
1024,37710,Trevor McMahon,1929-11-08,M,right-hand bat,Unknown,5
64486,497512,Adil Mehmood,1988-12-31,M,right-hand bat,right-arm medium,19
58555,380596,Chimezie Onwuzulike,1987-07-31,M,right-hand bat,right-arm medium,173
79151,793447,Naveen-ul-Haq,1999-09-23,M,right-hand bat,right-arm medium-fast,40
71052,633660,Virandeep Singh,1999-03-23,M,right-hand bat,slow left-arm orthodox,16
4194,8487,Chris Adams,1970-05-06,M,right-hand bat,right-arm offbreak,1
5694,24943,Edgar Schiferli,1976-05-17,M,right-hand bat,right-arm medium-fast,15
1021,21548,Fred Titmus,1932-11-24,M,right-hand bat,right-arm offbreak,1
106967,1209007,Nazwan Ismail,1997-10-23,M,right-hand bat,right-arm medium,164
71154,637496,Gurdeep Singh,1998-01-19,M,left-hand bat,legbreak,26
58594,380956,Michael Rippon,1991-09-14,M,right-hand bat,left-arm wrist-spin,5
7062,56107,Sanuar Hossain,1971-03-07,M,right-hand bat,right-arm offbreak,25
48705,216996,Jacobi Robinson,1984-12-31,M,right-hand bat,right-arm fast-medium,12
131,43938,Gobo Ashley,1862-02-10,M,right-hand bat,left-arm medium,3
81457,859715,Sooraj Kollery,1989-01-21,M,left-hand bat,left-arm medium,116
62654,463085,Christopher Prasad,1975-12-24,M,right-hand bat,right-arm medium,4082
52966,307639,Ahmad Faiz,1988-02-12,M,right-hand bat,legbreak,16
47753,25609,Rizwan Latif,1973-10-05,M,right-hand bat,slow left-arm orthodox,27
2176,45711,Steven Jack,1970-08-04,M,right-hand bat,right-arm fast,3
58439,379535,Kevon Bazil,1982-05-18,M,right-hand bat,right-arm medium,39
110304,1280658,Ridwan Abdulkareem,2005-01-25,M,right-hand bat,right-arm offbreak,173
68255,579109,Arjun Mutreja,1990-05-03,M,right-hand bat,right-arm offbreak,23
62005,446815,Hassan Rasheed,1993-03-09,M,right-hand bat,Unknown,164
2256,24918,Roland Lefebvre,1963-02-07,M,right-hand bat,right-arm medium,15
65734,522765,Leem Shafeeg,1995-10-07,M,right-hand bat,right-arm medium,164
1867,26290,Arshad Ayub,1958-08-02,M,right-hand bat,right-arm offbreak,6
81607,868003,Syed Aziz,1998-10-07,M,left-hand bat,right-arm medium,16
8175,51228,Marlon Black,1975-06-07,M,right-hand bat,right-arm fast-medium,4
88971,956319,Ayaan Khan,1992-08-30,M,left-hand bat,slow left-arm orthodox,37
600,32157,Phiroze Palia,1910-09-05,M,left-hand bat,slow left-arm orthodox,6
106295,1198942,Laurentiu Gherasim,2003-09-06,M,right-hand bat,right-arm medium-fast,188
52122,296597,James Vince,1991-03-14,M,right-hand bat,right-arm medium,1
334,11927,Johnny Douglas,1882-09-03,M,right-hand bat,right-arm fast-medium,1
81439,859409,Adithiya Rangaswamy,1994-05-04,M,right-hand bat,left-arm medium,116
45765,43860,Zulqarnain Haider,1986-04-23,M,right-hand bat,Unknown,7
102143,1143139,Sylvester Okpe,2000-12-07,M,right-hand bat,right-arm offbreak,173
112205,1318870,Sajad Ahmadzai,2002-08-31,M,right-hand bat,right-arm medium,42
103935,1163136,Ayaj Patel,1996-05-28,M,right-hand bat,Unknown,159
112535,1323409,Andreas Gasteratos,1997-07-16,M,right-hand bat,right-arm medium-fast,137
65895,524269,Callum Blake,1994-07-03,M,right-hand bat,right-arm medium,216
10458,52960,Colin Stuart,1973-09-28,M,right-hand bat,right-arm fast-medium,4
6242,24903,Victor Grandia,1979-01-10,M,right-hand bat,right-arm medium,15
74681,701227,Ainool Hafizs,1996-03-15,M,right-hand bat,right-arm medium,16
5712,23852,John Davison,1970-05-09,M,right-hand bat,right-arm offbreak,17
58976,386993,Mohamed Mahfooz,1987-07-09,M,right-hand bat,slow left-arm orthodox,164
103191,1155578,Leano Maphane,2003-01-12,M,right-hand bat,right-arm offbreak,116
109425,1263361,Matthew Humphreys,2002-09-28,M,right-hand bat,slow left-arm orthodox,29
112853,1326796,Musa Twala,1991-01-03,M,right-hand bat,right-arm medium,4253
110425,1283116,Deso Kalvin,1987-05-13,M,right-hand bat,right-arm medium-fast,194
66009,526437,Thomas Veillard,1996-12-27,M,right-hand bat,slow left-arm orthodox,1094
1234,29533,Prince Indrajitsinhji,1937-06-15,M,right-hand bat,Unknown,6
71041,633638,Sharvin Muniandy,1995-10-15,M,right-hand bat,right-arm medium,16
71165,637526,Isaac Okpe,1995-06-07,M,right-hand bat,right-arm medium,173
1933,42647,Shahid Saeed,1966-01-06,M,right-hand bat,right-arm medium,7
1610,30077,Surinder Khanna,1956-06-03,M,right-hand bat,Unknown,6
80599,822517,Shunan Ali,1998-03-15,M,right-hand bat,legbreak,164
104609,1174143,Rafiullah,1996-08-16,M,right-hand bat,right-arm medium,37
80653,824159,Tayyab Tahir,1993-07-26,M,right-hand bat,legbreak googly,7
115119,1380680,Ravi Thapliyal,1990-08-28,M,left-hand bat,slow left-arm orthodox,42
376,6465,Arthur Mailey,1886-01-03,M,right-hand bat,legbreak googly,2
110496,1284219,Idrees Ul Haque,1987-02-09,M,right-hand bat,Unknown,205
7072,37257,Llorne Howell,1972-07-08,M,right-hand bat,right-arm medium,5
109682,1271973,Ahmadschah Ahmadzai,1999-12-13,M,right-hand bat,right-arm medium-fast,35
105981,1195193,Naveed Fakhr,1990-03-01,M,left-hand bat,left-arm wrist-spin,38
47095,49344,Pradeep Jeyapragash,1984-01-13,M,right-hand bat,right-arm fast-medium,8
1913,49624,Ranjith Madurasinghe,1961-01-30,M,left-hand bat,right-arm offbreak,8
1189,10763,Len Coldwell,1933-01-10,M,right-hand bat,right-arm fast-medium,1
103111,1155498,Jose Bulele,2003-03-14,M,right-hand bat,right-arm offbreak,171
110434,1283125,Sivakumar Udhayan,1989-07-25,M,right-hand bat,right-arm medium-fast,194
48143,44667,Jandre Coetzee,1984-01-15,M,left-hand bat,left-arm medium,207
59220,389666,Mohammad Abbas,1990-03-10,M,right-hand bat,right-arm medium-fast,7
80875,833087,Mahedi Hasan,1994-12-12,M,right-hand bat,right-arm offbreak,25
97003,1090866,Vijay Unni,2003-08-15,M,right-hand bat,right-arm offbreak,16
110023,1276635,Prosper Useni,2006-03-07,M,left-hand bat,left-arm medium,173
45328,55740,Ed Rainsford,1984-12-14,M,right-hand bat,right-arm fast-medium,9
97878,1104703,Fred Klaassen,1992-11-13,M,right-hand bat,left-arm fast-medium,15
103937,1163138,Gladwin Thamae,1998-07-25,M,right-hand bat,Unknown,159
105164,1182024,Sachin Ravikumar,1988-05-27,M,right-hand bat,right-arm medium,4082
68169,576980,Eugene Ochieng,1993-02-18,M,right-hand bat,right-arm medium,26
68522,585615,Francisco Couana,1996-11-10,M,right-hand bat,right-arm medium,171
1430,16318,David Lloyd,1947-03-18,M,left-hand bat,slow left-arm orthodox,1
103117,1155504,Bernardo Simango,2002-11-09,M,right-hand bat,right-arm medium,171
101912,1137262,Azam Khan,1998-08-10,M,right-hand bat,Unknown,7
110430,1283121,Rao Nil,1990-12-16,M,right-hand bat,right-arm medium-fast,194
10380,36331,Ian Butler,1981-11-24,M,right-hand bat,right-arm fast,5
105630,1186250,Womejo Wotu,2004-04-24,M,right-hand bat,Unknown,216
103139,1155526,Peter Aho,2003-03-02,M,right-hand bat,right-arm medium-fast,173
153,45393,Barberton Halliwell,1864-09-07,M,right-hand bat,Unknown,3
97531,1101860,Fahim Bhatti,1987-06-15,M,right-hand bat,right-arm medium,42
314,20130,Jack Sharp,1878-02-15,M,right-hand bat,left-arm fast-medium,1
78321,788879,Nauman Anwar,1995-10-12,M,right-hand bat,right-arm medium-fast,7
2075,3975,Jo Angel,1968-04-22,M,left-hand bat,right-arm fast,2
50734,272364,Phillip Hughes,1988-11-30,M,left-hand bat,Unknown,2
103957,1163158,Filipe Cossa,1994-06-01,M,right-hand bat,right-arm medium,171
98673,1108375,Varun Chakravarthy,1991-08-29,M,right-hand bat,legbreak googly,6
1453,20257,Mike Smith,1942-01-04,M,right-hand bat,slow left-arm orthodox,1
68508,585541,Vadodariya Mukesh,1983-10-03,M,right-hand bat,right-arm medium,194
60377,418615,Jimmy Hansra,1984-12-29,M,right-hand bat,right-arm medium,17
12633,39041,Asim Kamal,1976-05-31,M,left-hand bat,right-arm offbreak,7
103116,1155503,Joao Hou,2002-12-27,M,right-hand bat,right-arm medium,171
102186,1144658,Anique Uddin,1997-09-19,M,right-hand bat,right-arm offbreak,13
110309,1280663,Chiemelie Udekwe,2005-01-02,M,right-hand bat,right-arm medium-fast,173
48529,210283,Steven Finn,1989-04-04,M,right-hand bat,right-arm fast-medium,1
72553,679551,Allan Douglas,1987-05-11,M,right-hand bat,Unknown,12
8109,36632,Tama Canning,1977-04-07,M,right-hand bat,right-arm fast-medium,5
103201,1155588,Ts'episo Chaoana,2001-10-06,M,right-hand bat,right-arm medium,159
1768,5692,Bob Holland,1946-10-19,M,right-hand bat,legbreak googly,2
7109,40383,Humayun Farhat,1981-01-24,M,right-hand bat,Unknown,7
110433,1283124,Sohail Rocket,1992-04-02,M,right-hand bat,right-arm medium-fast,194
105167,1182027,Zain ul Tashnam,1987-12-17,M,right-hand bat,right-arm medium,4082
144,9051,George Bean,1864-03-07,M,right-hand bat,right-arm medium,1
59454,395057,Seth Rance,1987-08-23,M,right-hand bat,right-arm medium,5
1548,8449,Bruce Yardley,1947-09-05,M,right-hand bat,right-arm offbreak,2
47683,36950,Brendon Diamanti,1981-04-30,M,right-hand bat,right-arm medium-fast,5
1638,26325,Kirti Azad,1959-01-02,M,right-hand bat,right-arm offbreak,6
103120,1155507,Last Emilio,2001-04-11,M,right-hand bat,Unknown,171
59394,393279,Marchant de Lange,1990-10-13,M,right-hand bat,right-arm fast,3
404,14038,Wally Hardinge,1886-02-25,M,right-hand bat,slow left-arm orthodox,1
1153,4171,Brian Booth,1933-10-19,M,right-hand bat,right-arm medium,2
1106,13446,Tommy Greenhough,1931-11-09,M,right-hand bat,legbreak googly,1
1344,33182,Ambar Roy,1945-06-05,M,left-hand bat,right-arm medium,6
59001,387046,Amir Ali,1978-11-24,M,right-hand bat,right-arm offbreak,37
59750,402140,Syazrul Idrus,1991-01-09,M,right-hand bat,right-arm medium,16
112596,1323683,Aaron Johnson,1991-03-16,M,right-hand bat,right-arm offbreak,17
324,20393,Bert Strudwick,1880-01-28,M,right-hand bat,Unknown,1
96712,1082734,Williamsing Nalisa,1999-11-18,M,right-hand bat,legbreak googly,216
68500,585523,Kaushalkumar J Patel,1974-04-14,M,right-hand bat,right-arm offbreak,194
114183,1347292,Dario Macome,2003-12-18,M,right-hand bat,right-arm medium-fast,171
24,6669,Billy Murdoch,1854-10-18,M,right-hand bat,Unknown,2
1494,52667,Albert Padmore,1946-12-17,M,right-hand bat,right-arm offbreak,4
81321,857975,Josh Tongue,1997-11-15,M,right-hand bat,right-arm fast-medium,1
268,43933,Biddy Anderson,1874-04-26,M,right-hand bat,Unknown,3
103934,1163135,Mthimkhulu Leporoporo,1998-07-27,M,right-hand bat,right-arm medium,159
181,5588,John Harry,1857-08-01,M,right-hand bat,right-arm offbreak,2
64342,492706,Robert Raina,1985-02-02,M,left-hand bat,right-arm medium,207
650,20231,Jim Smith,1906-08-25,M,right-hand bat,right-arm fast,1
110501,1284224,Anser Mehmood,1985-01-01,M,right-hand bat,right-arm offbreak,205
92345,1013201,Jitin Singh,1984-02-28,M,right-hand bat,right-arm medium,211
26972,4825,Beau Casson,1982-12-07,M,right-hand bat,left-arm wrist-spin,2
61997,446690,Pargat Singh,1992-04-13,M,right-hand bat,right-arm offbreak,17
114182,1347291,Luis Mavume,2005-06-01,M,right-hand bat,right-arm medium-fast,171
