player_id,player_object_id,player_name,dob,gender,batting_style,bowling_style,country_id
48196,55472,Trevor Garwe,1986-06-27,M,left-hand bat,right-arm fast-medium,9.0
1630,41263,Mansoor Akhtar,1957-12-25,M,right-hand bat,right-arm medium,7.0
10422,55414,Sean Ervine,1982-12-06,M,left-hand bat,right-arm medium,9.0
1159,20236,David Smith,1934-10-05,M,right-hand bat,right-arm medium,1.0
52362,300617,Rony Talukdar,1990-10-10,M,right-hand bat,right-arm slow-medium,25.0
63987,486672,Theunis de Bruyn,1992-10-08,M,right-hand bat,right-arm medium-fast,3.0
56835,348059,Barry McCarthy,1992-09-13,M,right-hand bat,right-arm fast-medium,29.0
104109,1167320,Ferdinando Banunaek,2001-10-25,M,right-hand bat,right-arm medium,142.0
74941,713811,Tinashe Kamunhukamwe,1995-07-10,M,right-hand bat,right-arm offbreak,9.0
49455,245373,Anthony Martin,1982-11-18,M,right-hand bat,legbreak,4.0
46936,46942,Aaron Phangiso,1984-01-21,M,right-hand bat,slow left-arm orthodox,3.0
112807,1325919,Shahid Arshad,1985-02-05,M,right-hand bat,right-arm medium-fast,197.0
1846,36297,Tony Blain,1962-02-17,M,right-hand bat,legbreak,5.0
1520,51485,Colin Croft,1953-03-15,M,right-hand bat,right-arm fast,4.0
172,4897,Joe Darling,1870-11-21,M,left-hand bat,None,2.0
100796,1116759,Maxi Koda,1994-05-18,M,right-hand bat,right-arm medium-fast,142.0
104241,1167838,Ahmed Baladraf,2003-04-11,M,left-hand bat,slow left-arm orthodox,154.0
112589,1323621,Sonny Clephane,2004-08-04,M,right-hand bat,right-arm offbreak,126.0
111311,1301592,Hern Isorena,1981-10-16,M,right-hand bat,None,179.0
106725,1204133,Nishanta Liyanage,1980-02-12,M,right-hand bat,right-arm medium,139.0
97123,1093863,Tenzin Wangchuk jnr,1997-01-01,M,right-hand bat,right-arm offbreak,112.0
1734,37103,Evan Gray,1954-11-18,M,right-hand bat,slow left-arm orthodox,5.0
8305,17134,Tim Murtagh,1981-08-02,M,left-hand bat,right-arm fast-medium,29.0
1469,23977,Zulfiqar Ali,None,M,right-hand bat,right-arm medium,14.0
19653,41440,Mohammad Iqbal,1973-12-31,M,right-hand bat,right-arm fast-medium,17.0
66416,534734,Chirag Suri,1995-02-18,M,right-hand bat,right-arm offbreak,27.0
1900,55897,Golam Faruq,1962-07-24,M,right-hand bat,right-arm fast-medium,25.0
21404,55774,Richard Sims,1979-07-23,M,right-hand bat,right-arm offbreak,9.0
1594,8224,Julien Wiener,1955-05-01,M,right-hand bat,right-arm offbreak,2.0
103542,1159155,Kim Daeyeon,1995-06-22,M,right-hand bat,legbreak,195.0
294,17070,Leonard Moon,1878-02-09,M,right-hand bat,None,1.0
65913,524845,Peter Chase,1993-10-09,M,right-hand bat,right-arm medium-fast,29.0
49118,232442,Prince Masvaure,1988-10-07,M,left-hand bat,left-arm fast-medium,9.0
71869,653695,Matt Parkinson,1996-10-24,M,right-hand bat,legbreak,1.0
256,5703,Bert Hopkins,1874-05-03,M,right-hand bat,right-arm fast-medium,2.0
49452,245288,Thinus Fourie,1979-07-23,M,right-hand bat,right-arm medium-fast,29.0
60945,428366,Lahiru Madushanka,1992-09-12,M,right-hand bat,right-arm fast-medium,8.0
112811,1325923,Waqar Khan,1996-01-01,M,right-hand bat,None,197.0
93941,1046603,Mudassar Muhammad,1981-04-02,M,right-hand bat,right-arm offbreak,35.0
111313,1301595,Gurbhupinder Chohan,1995-10-12,M,right-hand bat,right-arm medium,179.0
110317,1280671,Emile Rukiriza,2003-07-27,M,right-hand bat,right-arm offbreak,191.0
361,45404,Philip Hands,1890-03-18,M,right-hand bat,right-arm bowler,3.0
890,44441,Geoff Chubb,1911-04-12,M,right-hand bat,right-arm medium-fast,3.0
92357,1013219,Abiodun Abioye,1992-11-21,M,right-hand bat,right-arm medium,173.0
115362,1387425,Ma Qiancheng,2004-12-10,M,right-hand bat,right-arm medium-fast,121.0
6,12518,Tom Emmett,1841-09-03,M,left-hand bat,left-arm fast,1.0
45339,55640,Waddington Mwayenga,1984-06-20,M,right-hand bat,right-arm medium,9.0
67876,570854,Jack Wildermuth,1993-09-01,M,right-hand bat,right-arm medium-fast,2.0
113489,1338631,Aamir Lal,1990-08-10,M,right-hand bat,right-arm offbreak,195.0
115819,1397997,Khalander Mustafa,1981-10-03,M,right-hand bat,left-arm medium,154.0
1377,38744,Murray Webb,1947-06-22,M,right-hand bat,right-arm fast,5.0
48385,56061,Nazmus Sadat,1986-10-18,M,left-hand bat,slow left-arm orthodox,25.0
1120,6013,Barry Jarman,1936-02-17,M,right-hand bat,None,2.0
49448,245186,Roger Whelan,1980-07-27,M,right-hand bat,right-arm medium-fast,29.0
1470,23960,Hamish McLeod,None,M,None,None,14.0
73611,696139,Ryan Murray,1998-03-30,M,right-hand bat,right-arm offbreak,9.0
287,14104,Ernie Hayes,1876-11-06,M,right-hand bat,legbreak,1.0
177,16871,Archie MacLaren,1871-12-01,M,right-hand bat,right-arm fast,1.0
1152,6576,Graham McKenzie,1941-06-24,M,right-hand bat,right-arm fast,2.0
65235,515056,Primoz Pustoslemsek,1974-08-21,M,left-hand bat,right-arm medium,197.0
113494,1338644,Asif Iqbal,1982-01-28,M,right-hand bat,right-arm medium,195.0
83357,887207,Ollie Pope,1998-01-02,M,right-hand bat,None,1.0
7174,42650,Shakil Ahmed,1966-02-12,M,left-hand bat,slow left-arm orthodox,7.0
19,20137,Alfred Shaw,1842-08-29,M,right-hand bat,right-arm slow,1.0
1994,17099,Hugh Morris,1963-10-05,M,left-hand bat,right-arm medium,1.0
115375,1387873,Liam Myott,2000-04-29,M,right-hand bat,right-arm offbreak,179.0
1834,55933,Jahangir Shah,1949-07-19,M,right-hand bat,right-arm fast-medium,25.0
115122,1380787,Neeraj Tyagi,1986-09-25,M,right-hand bat,right-arm medium,126.0
96742,1082764,Muzammil Shahzad,1979-02-01,M,right-hand bat,right-arm offbreak,179.0
95162,1062812,Sajid Khan,1993-09-03,M,right-hand bat,right-arm offbreak,7.0
1677,49206,Rohan Jayasekera,1957-12-07,M,right-hand bat,None,8.0
345,44059,Rolland Beaumont,1884-02-04,M,right-hand bat,right-arm bowler,3.0
115118,1380679,Shahid Afridi,2000-01-05,M,right-hand bat,right-arm medium,35.0
1798,37102,Stu Gillespie,1957-03-02,M,right-hand bat,right-arm fast-medium,5.0
58443,379539,Omar Willis,1986-11-25,M,right-hand bat,legbreak,39.0
115896,1399353,Laxman Gaonkar,1988-04-20,M,right-hand bat,None,183.0
95173,1063353,Jun Hyunwoo,1988-04-15,M,right-hand bat,right-arm medium,195.0
57839,364788,Ben Foakes,1993-02-15,M,right-hand bat,None,1.0
4182,41285,Mohammad Hussain,1976-10-08,M,left-hand bat,slow left-arm orthodox,7.0
138,5438,Syd Gregory,1870-04-14,M,right-hand bat,right-arm bowler,2.0
1374,30135,Pochiah Krishnamurthy,1947-07-12,M,right-hand bat,legbreak,6.0
101504,1126694,Darius D'Silva,1998-04-16,M,right-hand bat,right-arm medium,27.0
112810,1325922,Taher Muhammad,1991-01-04,M,right-hand bat,None,197.0
1400,43273,Talat Ali,1950-05-29,M,right-hand bat,right-arm medium,7.0
1305,5398,John Gleeson,1938-03-14,M,right-hand bat,legbreak googly,2.0
1766,38404,Derek Stirling,1961-10-05,M,right-hand bat,right-arm fast-medium,5.0
227,13992,Schofield Haigh,1871-03-19,M,right-hand bat,right-arm fast-medium,1.0
113492,1338636,Kuldeep Gurjar,1984-07-26,M,right-hand bat,legbreak,195.0
48099,51634,Derwin Christian,1983-05-09,M,right-hand bat,None,4.0
97096,1093648,Tobden Singye,1997-12-10,M,right-hand bat,right-arm medium,112.0
59288,390752,Abdullah Mazari,1987-01-01,M,left-hand bat,slow left-arm orthodox,40.0
71381,643885,Saqib Mahmood,1997-02-25,M,right-hand bat,right-arm fast-medium,1.0
60,18536,Dick Pilling,1855-08-11,M,right-hand bat,None,1.0
1964,55878,Enamul Haque,1966-02-27,M,left-hand bat,slow left-arm orthodox,25.0
15625,48112,Monde Zondeki,1982-07-25,M,right-hand bat,right-arm fast,3.0
1471,23965,Parbhu Nana,1933-08-17,M,right-hand bat,slow left-arm orthodox,14.0
7570,26896,Amit Bhandari,1978-10-01,M,right-hand bat,right-arm fast-medium,6.0
337,15892,Sep Kinneir,1871-05-13,M,left-hand bat,right-arm medium,1.0
105180,1182040,Yusuf Ebrahim,1986-12-10,M,right-hand bat,right-arm medium,183.0
1495,51639,Wayne Daniel,1956-01-16,M,right-hand bat,right-arm fast,4.0
63642,481875,George Linde,1991-12-04,M,left-hand bat,slow left-arm orthodox,3.0
1345,28772,Ashok Gandotra,1948-11-24,M,left-hand bat,slow left-arm orthodox,6.0
112805,1325917,Mazhar Khan,1986-07-31,M,right-hand bat,None,197.0
105370,1184115,Vijayshankar Chikkannaiah,1987-06-16,M,right-hand bat,None,35.0
533,21614,Maurice Turnbull,1906-03-16,M,right-hand bat,right-arm offbreak,1.0
1207,4613,Alan Connolly,1939-06-29,M,right-hand bat,right-arm fast-medium,2.0
104112,1167325,Raja Shoaib,1976-03-17,M,right-hand bat,None,195.0
91227,990031,Towhid Hridoy,2000-12-04,M,right-hand bat,right-arm offbreak,25.0
61863,440977,Parth Desai,1990-12-11,M,right-hand bat,slow left-arm orthodox,17.0
57853,365126,Ramesh David,1975-02-08,M,right-hand bat,right-arm offbreak,17.0
45170,43685,Yasir Shah,1986-05-02,M,right-hand bat,legbreak googly,7.0
164,15463,Stanley Jackson,1870-11-21,M,right-hand bat,right-arm fast-medium,1.0
7126,32346,MSK Prasad,1975-04-24,M,right-hand bat,None,6.0
88709,950309,Waheed Ahmed,1985-11-15,M,right-hand bat,right-arm medium,27.0
288,16242,Walter Lees,1875-12-25,M,right-hand bat,right-arm medium-fast,1.0
82047,876201,Kepler Lukies,2007-03-06,M,left-hand bat,slow left-arm orthodox,179.0
102732,1151267,Jatinkumar Darji,1987-08-09,M,right-hand bat,right-arm medium,211.0
70837,627732,Stuart Whittingham,1994-02-10,M,right-hand bat,right-arm fast-medium,30.0
2053,37241,Mark Haslam,1972-09-26,M,left-hand bat,slow left-arm orthodox,5.0
1108,21485,Ken Taylor,1935-08-21,M,right-hand bat,None,1.0
59,18487,Ted Peate,1855-03-02,M,left-hand bat,slow left-arm orthodox,1.0
1346,34085,Eknath Solkar,1948-03-18,M,left-hand bat,left-arm medium,6.0
115898,1399355,Jay Ahir,2001-07-06,M,right-hand bat,right-arm offbreak,183.0
53648,318842,Khaya Zondo,1990-03-07,M,right-hand bat,right-arm offbreak,3.0
67825,568625,Nilesh Ujawe,1981-10-03,M,left-hand bat,left-arm medium,197.0
78049,781133,Lee Hwanhee,1982-06-09,M,right-hand bat,right-arm offbreak,0.0
10561,28146,Deep Dasgupta,1977-06-07,M,right-hand bat,None,6.0
1835,56097,Samiur Rahman,1953-12-03,M,right-hand bat,right-arm fast-medium,25.0
283,20316,Reggie Spooner,1880-10-21,M,right-hand bat,None,1.0
431,10705,Percy Chapman,1900-09-03,M,left-hand bat,None,1.0
109957,1275728,Vyshakh Jagannivasan,1989-02-27,M,right-hand bat,right-arm medium-fast,126.0
102088,1141035,William Robertson,1998-07-16,M,left-hand bat,right-arm medium,4083.0
71619,647785,Sahibzada Farhan,1996-03-06,M,right-hand bat,None,7.0
1713,16352,Jim Love,1955-04-22,M,right-hand bat,right-arm medium,1.0
7063,55952,Khaled Mahmud,1971-07-26,M,right-hand bat,right-arm medium,25.0
44785,50181,Tharanga Paranavitana,1982-04-15,M,left-hand bat,right-arm offbreak,8.0
113487,1338626,Alam Nakash,1989-12-21,M,right-hand bat,left-arm medium,195.0
1030,30132,AG Kripal Singh,1933-08-06,M,right-hand bat,right-arm offbreak,6.0
1472,23964,John Nagenda,1938-04-25,M,right-hand bat,right-arm fast-medium,14.0
112591,1323623,Tripurari Lal,1984-04-01,M,right-hand bat,right-arm offbreak,126.0
73499,694037,Pipi Raho,1988-03-04,M,right-hand bat,right-arm fast-medium,20.0
115363,1387426,Luo Shilin,2004-11-14,M,right-hand bat,legbreak,121.0
133,46983,Dicky Richards,1862-03-26,M,right-hand bat,None,3.0
60507,420643,David Mathias,1991-03-20,M,right-hand bat,right-arm medium,108.0
7824,11848,Richard Dawson,1980-08-04,M,right-hand bat,right-arm offbreak,1.0
58488,379887,Lizaad Williams,1993-10-01,M,left-hand bat,right-arm medium-fast,3.0
69721,596002,Liam Roche,1999-09-14,M,right-hand bat,right-arm offbreak,9.0
114642,1360657,Faizan Patel,1993-11-15,M,right-hand bat,right-arm medium,183.0
101421,1125867,Mohammad Boota,1983-01-05,M,right-hand bat,right-arm medium,27.0
2077,9121,Richard Blakey,1967-01-15,M,right-hand bat,None,1.0
1421,36609,Jeremy Coney,1952-06-21,M,right-hand bat,right-arm medium,5.0
53402,314984,Chad Hauptfleisch,1988-01-25,M,left-hand bat,None,39.0
112804,1325916,Dileep Pallekonda,1992-05-29,M,right-hand bat,slow left-arm orthodox,197.0
1423,4999,Geoff Dymock,1945-07-21,M,left-hand bat,left-arm fast-medium,2.0
104114,1167327,Iqbal Mudassir,1988-04-10,M,right-hand bat,right-arm medium,195.0
70856,628240,Hussain Talat,1996-02-12,M,left-hand bat,right-arm medium-fast,7.0
405,22408,Jack White,1891-02-19,M,right-hand bat,slow left-arm orthodox,1.0
71499,646847,Dom Bess,1997-07-22,M,right-hand bat,right-arm offbreak,1.0
1702,49212,Sridharan Jeganathan,1951-07-11,M,right-hand bat,slow left-arm orthodox,8.0
58765,381734,Fiqre Crockwell,1985-07-08,M,right-hand bat,None,12.0
1261,6531,Laurie Mayne,1942-01-23,M,left-hand bat,right-arm fast-medium,2.0
10336,23899,Ashif Mulla,1980-05-05,M,right-hand bat,None,17.0
1755,52939,Milton Small,1964-02-12,M,right-hand bat,right-arm fast-medium,4.0
111314,1301596,Huzaifa Mohammed,1982-08-07,M,right-hand bat,right-arm offbreak,179.0
49902,259413,Raza-ur-Rehman,1985-11-05,M,right-hand bat,left-arm medium-fast,17.0
105322,1183926,Harish Srinivasan,1991-09-04,M,right-hand bat,None,35.0
58993,387026,Jigme Singye,1992-09-18,M,right-hand bat,legbreak,112.0
1295,28864,Subrata Guha,1946-01-31,M,right-hand bat,right-arm medium-fast,6.0
58440,379536,Kervin Ebanks,1989-01-09,M,right-hand bat,right-arm medium-fast,39.0
103537,1159150,AN Hyobeom,1994-03-21,M,right-hand bat,right-arm offbreak,195.0
67884,571703,Wellington Masakadza,1993-10-04,M,left-hand bat,slow left-arm orthodox,9.0
241,19376,Wilfred Rhodes,1877-10-29,M,right-hand bat,slow left-arm orthodox,1.0
1978,43697,Zahid Fazal,1973-11-10,M,right-hand bat,right-arm medium,7.0
70871,629057,Shadman Islam,1995-05-18,M,left-hand bat,slow left-arm orthodox,25.0
103702,1159860,Abdullah Jasat,1994-07-17,M,right-hand bat,left-arm medium,183.0
1589,36064,Shivlal Yadav,1957-01-26,M,right-hand bat,right-arm offbreak,6.0
65233,515054,Mark Oman,1966-09-05,M,left-hand bat,None,197.0
52897,307195,Sacha De Alwis,1992-01-30,M,left-hand bat,slow left-arm orthodox,39.0
437,21462,Maurice Tate,1895-05-30,M,right-hand bat,right-arm medium-fast,1.0
62763,465797,Tharindu Kaushal,1993-03-05,M,right-hand bat,right-arm offbreak,8.0
46727,43409,Tabish Khan,1984-12-12,M,right-hand bat,right-arm fast-medium,7.0
113493,1338643,Sana Ullah,1991-04-18,M,right-hand bat,left-arm medium,195.0
3970,44682,Alan Dawson,1969-11-27,M,right-hand bat,right-arm medium-fast,3.0
580,6931,Jack Nitschke,1905-04-14,M,left-hand bat,None,2.0
6398,56101,Shafiuddin Ahmed,1973-06-01,M,right-hand bat,right-arm fast-medium,25.0
115129,1380794,Abdul Bashir,1998-06-01,M,right-hand bat,right-arm medium,35.0
1676,50241,Anura Ranasinghe,1956-10-13,M,right-hand bat,left-arm medium,8.0
693,37226,Walter Hadlee,1915-06-04,M,right-hand bat,right-arm medium,5.0
52369,300624,Srimantha Wijeyeratne,1989-06-03,M,right-hand bat,None,17.0
1588,28107,Dilip Doshi,1947-12-22,M,left-hand bat,slow left-arm orthodox,6.0
47129,23862,Karun Jethi,1983-12-19,M,right-hand bat,right-arm offbreak,17.0
35758,55782,Gregory Strydom,1984-03-26,M,right-hand bat,right-arm medium,39.0
176,6046,Ernie Jones,1869-09-30,M,right-hand bat,right-arm fast,2.0
2023,53214,Philo Wallace,1970-08-02,M,right-hand bat,right-arm medium,4.0
282,9209,Walter Brearley,1876-03-11,M,right-hand bat,right-arm fast,1.0
109684,1271975,Azmat Ali,1987-04-01,M,right-hand bat,right-arm medium-fast,35.0
7571,35673,Vijay Bharadwaj,1975-08-15,M,right-hand bat,right-arm offbreak,6.0
52891,307189,Ramon Sealy,1991-04-22,M,right-hand bat,legbreak,39.0
461,18488,Ian Peebles,1908-01-20,M,right-hand bat,legbreak googly,1.0
4481,15522,Richard Johnson,1974-12-29,M,right-hand bat,right-arm medium,1.0
1936,42041,Nadeem Abbasi,1968-11-10,M,right-hand bat,None,7.0
102030,1139523,Rishad Hossain,2002-07-15,M,right-hand bat,legbreak googly,25.0
1412,38244,Rodney Redmond,1944-12-29,M,left-hand bat,slow left-arm orthodox,5.0
116107,1403368,Milad Momend,2003-01-01,M,right-hand bat,right-arm medium,161.0
55168,333035,Alistair Ifill,1976-09-12,M,right-hand bat,legbreak,39.0
62298,453274,Kevin Kasuza,1993-06-20,M,right-hand bat,right-arm offbreak,9.0
1712,14302,Geoff Humpage,1954-04-24,M,right-hand bat,right-arm medium,1.0
219,6936,Monty Noble,1873-01-28,M,right-hand bat,right-arm medium,2.0
63151,470875,Luke Le Tissier,1996-07-16,M,right-hand bat,right-arm offbreak,1094.0
52976,307653,Shabir Noori,1992-02-22,M,right-hand bat,right-arm offbreak,40.0
111929,1310708,Patrick Heron,1996-09-29,M,left-hand bat,None,39.0
8241,6161,Michael Klinger,1980-07-04,M,right-hand bat,None,2.0
7268,49854,Suresh Perera,1978-02-16,M,right-hand bat,right-arm fast-medium,8.0
15731,30288,Karn Sharma,1987-10-23,M,left-hand bat,legbreak googly,6.0
105800,1193255,Luke Harrington-Myers,2001-05-04,M,left-hand bat,slow left-arm orthodox,39.0
258,7564,Jack Saunders,1876-03-21,M,left-hand bat,left-arm medium,2.0
48620,212756,Sachith Pathirana,1989-03-21,M,left-hand bat,slow left-arm orthodox,8.0
242,7980,Victor Trumper,1877-11-02,M,right-hand bat,right-arm medium,2.0
35577,56176,Tapash Baisya,1982-12-25,M,right-hand bat,right-arm fast-medium,25.0
58,6517,Hugh Massie,1854-04-11,M,right-hand bat,None,2.0
106214,1197882,Paul Manning,1990-09-25,M,right-hand bat,right-arm offbreak,39.0
114176,1347285,Joshua Asia,2006-01-06,M,right-hand bat,right-arm offbreak,173.0
58994,387032,Sonam Tobgay,1990-03-25,M,right-hand bat,right-arm medium,112.0
70894,629080,Binura Fernando,1995-07-12,M,right-hand bat,left-arm medium-fast,8.0
733,36181,Mac Anderson,1919-10-08,M,left-hand bat,legbreak googly,5.0
1643,15461,Robin Jackman,1945-08-13,M,right-hand bat,right-arm fast-medium,1.0
2123,44416,Dave Callaghan,1965-02-01,M,right-hand bat,right-arm medium,3.0
1938,33151,Vivek Razdan,1969-08-25,M,right-hand bat,right-arm fast-medium,6.0
210,5662,Clem Hill,1877-03-18,M,left-hand bat,legbreak,2.0
61552,434429,Aamer Yamin,1990-06-26,M,right-hand bat,right-arm medium,7.0
60261,416106,Rahil Ahmed,1994-01-03,M,right-hand bat,None,15.0
115890,1399344,Akshay Naidoo,1989-07-04,M,right-hand bat,right-arm offbreak,39.0
67161,547079,Sami Aslam,1995-12-12,M,left-hand bat,right-arm medium,7.0
440,11946,George Duckworth,1901-05-09,M,right-hand bat,None,1.0
8069,55463,Trevor Gripper,1975-12-28,M,right-hand bat,right-arm offbreak,9.0
48722,217528,Troy Taylor,1984-02-28,M,right-hand bat,right-arm medium-fast,39.0
80445,820685,Nicholas Kirton,1998-05-06,M,left-hand bat,None,17.0
21275,52300,Eion Katchay,1977-12-08,M,right-hand bat,right-arm fast-medium,17.0
254,3982,Warwick Armstrong,1879-05-22,M,right-hand bat,right-arm fast-medium,2.0
7267,48298,Niroshan Bandaratilleke,1975-05-16,M,right-hand bat,slow left-arm orthodox,8.0
112186,1318767,Sachin Mandy,1991-06-07,M,right-hand bat,right-arm medium,35.0
10313,38759,Regan West,1979-04-27,M,left-hand bat,left-arm fast-medium,29.0
62479,458897,Ruaidhri Smith,1994-08-05,M,right-hand bat,right-arm medium,30.0
63146,470870,Lucas Barker,1995-06-23,M,right-hand bat,right-arm medium,1094.0
114638,1360649,Brian Corbin,1979-10-16,M,right-hand bat,None,39.0
59118,388678,Ben Dunk,1987-03-11,M,left-hand bat,right-arm offbreak,2.0
328,46586,Pompey Norton,1881-05-11,M,right-hand bat,right-arm medium,3.0
743,38384,Verdun Scott,1916-07-31,M,right-hand bat,right-arm bowler,5.0
49655,252878,Conroy Wright,1985-04-18,M,right-hand bat,right-arm medium,39.0
114012,1345179,Cheick Keita,1997-12-12,M,right-hand bat,right-arm medium-fast,4084.0
61125,429748,Amila Aponso,1993-06-23,M,right-hand bat,slow left-arm orthodox,8.0
255,4985,Reggie Duff,1878-08-17,M,right-hand bat,right-arm medium,2.0
1687,26295,Arun Lal,1955-08-01,M,right-hand bat,right-arm medium,6.0
46718,43041,Sami Faridi,1983-09-07,M,right-hand bat,left-arm wrist-spin,17.0
2290,24776,Brijal Patel,1977-11-14,M,right-hand bat,slow left-arm orthodox,26.0
106756,1204647,Assad Mehmood,1977-09-06,M,None,None,185.0
2162,9069,Joey Benjamin,1961-02-02,M,right-hand bat,right-arm medium-fast,1.0
1760,8501,Jonathan Agnew,1960-04-04,M,right-hand bat,right-arm fast,1.0
58441,379537,Alessandro Morris,1982-08-22,M,right-hand bat,right-arm offbreak,39.0
47078,5961,Moises Henriques,1987-02-01,M,right-hand bat,right-arm fast-medium,2.0
1837,55907,Hafizur Rahman,None,M,None,None,25.0
96582,1081233,Mahaj Midda,1994-02-02,M,right-hand bat,None,119.0
110409,1283100,Lindinkosi Zulu,1992-10-14,M,right-hand bat,right-arm medium-fast,4253.0
1941,38989,Akram Raza,1964-11-22,M,right-hand bat,right-arm offbreak,7.0
63107,470749,Paul Chin,1985-09-08,M,right-hand bat,None,39.0
114013,1345180,Lamissa Sanogo,1994-12-21,M,right-hand bat,right-arm medium-fast,4084.0
106262,1198880,Kushalkumar Mendon,1989-02-16,M,right-hand bat,right-arm medium,126.0
348,45415,Gerald Hartigan,1884-12-30,M,right-hand bat,right-arm fast-medium,3.0
60109,414002,Zachary McLaughlin,1990-05-24,M,right-hand bat,legbreak,39.0
109443,1263722,Anshuman Bhadauria,1986-09-08,M,right-hand bat,right-arm medium,161.0
88829,951781,Milton Shumba,2000-10-19,M,left-hand bat,slow left-arm orthodox,9.0
698,38738,Merv Wallace,1916-12-19,M,right-hand bat,right-arm offbreak,5.0
678,29297,Dattaram Hindlekar,1909-01-01,M,right-hand bat,None,6.0
582,6280,Perker Lee,1904-09-15,M,right-hand bat,None,2.0
48995,228349,Marshall Ayub,1988-12-05,M,right-hand bat,legbreak,25.0
1663,49487,Lalith Kaluperuma,1949-06-25,M,right-hand bat,right-arm offbreak,8.0
114014,1345181,Mamadou Diawara,1998-03-26,M,right-hand bat,right-arm medium-fast,4084.0
93933,1046595,Sajid Liaqat,1985-08-24,M,right-hand bat,right-arm medium,35.0
49441,244639,Harry Gurney,1986-10-25,M,right-hand bat,left-arm fast-medium,1.0
103853,1161443,Ranjung Mikyo Dorji,1999-09-13,M,right-hand bat,right-arm medium,112.0
1546,4900,Rick Darling,1957-05-01,M,right-hand bat,None,2.0
7024,13985,Aftab Habib,1972-02-07,M,right-hand bat,right-arm medium-fast,1.0
49093,232285,Peter Forrest,1985-11-15,M,right-hand bat,right-arm medium,2.0
1162,33850,Dilip Sardesai,1940-08-08,M,right-hand bat,right-arm bowler,6.0
111975,1312429,Ben Wentzel,1985-11-27,M,right-hand bat,right-arm medium,1094.0
535,10643,Freddie Calthorpe,1892-05-27,M,right-hand bat,right-arm medium,1.0
1780,20185,Arnie Sidebottom,1954-04-01,M,right-hand bat,right-arm fast-medium,1.0
63117,470768,Jason Martin,1995-03-18,M,right-hand bat,None,1094.0
697,38614,Eric Tindill,1910-12-18,M,left-hand bat,None,5.0
64758,500268,Ashton Turner,1993-01-25,M,right-hand bat,right-arm offbreak,2.0
108184,1236048,Vasu Saini,1989-09-05,M,right-hand bat,right-arm medium,188.0
7271,27641,Nikhil Chopra,1973-12-26,M,right-hand bat,right-arm offbreak,6.0
114015,1345182,Mahamadou Diaby,1989-02-01,M,right-hand bat,right-arm medium-fast,4084.0
329,47157,Sivert Samuelson,1883-11-21,M,right-hand bat,None,3.0
1963,42612,Sajjad Akbar,1961-03-01,M,right-hand bat,right-arm offbreak,7.0
1660,48458,Ajit de Silva,1952-12-12,M,left-hand bat,slow left-arm orthodox,8.0
93371,1036525,Anthony Stokes,1998-11-01,M,right-hand bat,slow left-arm orthodox,1094.0
742,38256,Gordon Rowe,1915-06-30,M,right-hand bat,None,5.0
8962,49347,Saman Jayantha,1974-01-26,M,right-hand bat,right-arm offbreak,8.0
894,22340,Willie Watson,1920-03-07,M,left-hand bat,None,1.0
114017,1345184,Sekou Diaby,1990-03-07,M,right-hand bat,right-arm medium-fast,4084.0
1948,35939,Atul Wassan,1968-03-23,M,right-hand bat,right-arm fast-medium,6.0
1920,33963,Sanjeev Sharma,1965-08-25,M,right-hand bat,right-arm medium,6.0
66378,533561,Waqas Maqsood,1987-11-04,M,left-hand bat,left-arm fast-medium,7.0
1748,18533,Tony Pigott,1958-06-04,M,right-hand bat,right-arm fast-medium,1.0
109687,1271978,Nooruddin Mujadady,1992-03-23,M,left-hand bat,left-arm medium-fast,35.0
99240,1111481,Jabari Darrell,2001-08-24,M,right-hand bat,left-arm medium-fast,12.0
1628,21466,Chris Tavaré,1954-10-27,M,right-hand bat,right-arm offbreak,1.0
106729,1204137,Kyle Gilham,1989-03-12,M,left-hand bat,left-arm medium,126.0
735,36318,Len Butterfield,1913-08-29,M,right-hand bat,right-arm fast-medium,5.0
2019,53230,David Williams,1963-11-04,M,right-hand bat,legbreak,4.0
53538,317248,Saad Nasim,1990-04-29,M,right-hand bat,legbreak,7.0
58996,387041,Thinley Jamtsho,1992-03-15,M,right-hand bat,right-arm medium-fast,112.0
114018,1345185,Mahamadou Malle,2000-03-27,M,right-hand bat,right-arm medium-fast,4084.0
112473,1322778,Tenjin Rabgey,2007-04-03,M,right-hand bat,legbreak,112.0
1926,4523,Greg Campbell,1964-03-10,M,right-hand bat,right-arm fast-medium,2.0
1689,7358,Greg Ritchie,1960-01-23,M,right-hand bat,right-arm medium,2.0
827,10850,Alec Coxon,1916-01-18,M,right-hand bat,right-arm medium-fast,1.0
46017,12450,Steven Davies,1986-06-17,M,left-hand bat,None,1.0
106302,1198949,Shantanu Vashisht,1989-01-11,M,right-hand bat,right-arm medium-fast,188.0
924,37607,Gordon Leggat,1926-05-27,M,right-hand bat,None,5.0
103210,1155597,Didier Ndikubwimana,2003-09-28,M,right-hand bat,None,191.0
739,37713,Don McRae,1912-12-25,M,left-hand bat,left-arm medium,5.0
95870,1072485,Pawan Sarraf,2000-12-17,M,right-hand bat,right-arm offbreak,32.0
47488,37095,Daniel Flynn,1985-04-16,M,left-hand bat,left-arm slow,5.0
365,46574,Claude Newberry,None,M,right-hand bat,right-arm fast,3.0
104221,1167818,Phanuphong Thongsa,None,M,right-hand bat,right-arm medium,207.0
